Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Profit Margin,Margin Tier
6053,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,USA,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,2016,34,High
6054,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,USA,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7,2016,28,Medium
6055,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,USA,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608,2016,-80,Loss
6056,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,USA,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,2016,-164,Loss
6057,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,USA,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,2016,36,High
6058,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,USA,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392,2014,48,High
6059,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,USA,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0,17.472,2014,48,High
6060,CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,Guy Armstrong,Consumer,USA,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992,2014,26,Medium
6061,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,USA,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0,38.3508,2015,28,Medium
6062,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,USA,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.0147,2015,40,High
6063,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,USA,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,2015,18,Medium
6064,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,USA,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0,6.174,2015,48,High
6065,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,USA,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0,8.073,2015,44,High
6066,CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,Ted Trevino,Consumer,USA,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,2015,32,High
6067,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,Amy Hunt,Consumer,USA,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008,2015,12,Medium
6068,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,USA,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176,2017,-18,Loss
6069,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,USA,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0,3.3504,2017,48,High
6070,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,USA,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,2017,12,Medium
6071,CA-2017-167542,2017-08-13,2017-08-20,Standard Class,KD-16495,Keith Dawkins,Corporate,USA,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,2017,34,High
6072,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,USA,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,2015,-18,Loss
6073,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,USA,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,2015,16,Medium
6074,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,USA,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,2015,-22,Loss
6075,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,USA,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,2017,34,High
6076,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,USA,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0,2.7062,2017,0,Loss
6077,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,USA,New York City,New York,10011,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316,2016,44,High
6078,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,USA,New York City,New York,10011,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0,30.4416,2016,42,High
6079,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,USA,New York City,New York,10011,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285,2016,30,Medium
6080,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,USA,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.3824,2016,32,High
6081,CA-2017-154676,2017-08-05,2017-08-08,First Class,NZ-18565,Nick Zandusky,Home Office,USA,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,2017,6,Low
6082,US-2014-165589,2014-02-18,2014-02-18,Same Day,TB-21595,Troy Blackwell,Consumer,USA,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,2014,-44,Loss
6083,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,USA,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,2016,-154,Loss
6084,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,USA,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,2016,12,Medium
6085,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,USA,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,2016,-2,Loss
6086,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,USA,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,2016,32,High
6087,US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,USA,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,2016,-150,Loss
6088,CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,Eric Hoffmann,Consumer,USA,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.8568,2015,44,High
6089,CA-2015-137281,2015-06-13,2015-06-17,Standard Class,BF-10975,Barbara Fisher,Corporate,USA,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0,3.1104,2015,48,High
6090,US-2017-162068,2017-12-28,2017-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,USA,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,2017,-84,Loss
6091,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,2017,6,Low
6092,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,2017,46,High
6093,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044,2017,48,High
6094,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792,2017,30,Medium
6095,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712,2017,28,Medium
6096,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296,2017,46,High
6097,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,2017,10,Low
6098,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,2017,34,High
6099,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876,2017,40,High
6100,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,2017,22,Medium
6101,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.9082,2017,26,Medium
6102,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,2017,16,Medium
6103,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095,2017,28,Medium
6104,CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,USA,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.3898,2017,34,High
6105,US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,Dean percer,Home Office,USA,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752,2017,-26,Loss
6106,CA-2015-147011,2015-06-18,2015-06-22,Standard Class,HR-14830,Harold Ryan,Corporate,USA,Miami,Florida,33178,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784,2015,26,Medium
6107,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,William Brown,Consumer,USA,Grand Prairie,Texas,75051,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,2014,-256,Loss
6108,CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,William Brown,Consumer,USA,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,2014,-12,Loss
6109,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,USA,Chicago,Illinois,60653,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1,2016,34,High
6110,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,USA,Chicago,Illinois,60653,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436,2016,-170,Loss
6111,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,USA,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686,2016,-2,Loss
6112,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,USA,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,2016,30,Medium
6113,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,USA,Parma,Ohio,44134,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,2016,32,High
6114,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,USA,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0,2016,0,Loss
6115,CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,USA,Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392,2016,-2,Loss
6116,CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,USA,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,2016,34,High
6117,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,USA,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0,592.7896,2016,26,Medium
6118,US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,USA,New York City,New York,10011,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0,6.8724,2016,46,High
6119,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,USA,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,2017,10,Low
6120,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,USA,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,2017,28,Medium
6121,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,USA,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824,2017,16,Medium
6122,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,USA,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",72.588,2,0.7,-128.2388,2017,-176,Loss
6123,CA-2017-152660,2017-12-04,2017-12-09,Standard Class,CB-12415,Christy Brittain,Consumer,USA,Chicago,Illinois,60610,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,2017,8,Low
6124,CA-2015-142139,2015-08-31,2015-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,USA,Bedford,Texas,76021,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,0.2,6.812,2015,32,High
6125,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,USA,Los Angeles,California,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025,2017,18,Medium
6126,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,USA,Los Angeles,California,90036,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0,5.382,2017,44,High
6127,CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,USA,Los Angeles,California,90036,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714,2017,32,High
6128,CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,USA,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666,2016,16,Medium
6129,US-2014-158400,2014-10-25,2014-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,USA,San Francisco,California,94109,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528,2014,38,High
6130,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,USA,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675,2017,38,High
6131,CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,USA,Virginia Beach,Virginia,23464,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,2017,34,High
6132,CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,Thomas Brumley,Home Office,USA,New York City,New York,10011,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674,2014,22,Medium
6133,CA-2017-145737,2017-09-15,2017-09-20,Standard Class,AB-10165,Alan Barnes,Consumer,USA,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355,2017,36,High
6134,CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,"Anthony O'Donnell",Corporate,USA,Los Angeles,California,90045,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096,2016,8,Low
6135,CA-2016-146766,2016-11-04,2016-11-04,Same Day,TT-21220,Thomas Thornton,Consumer,USA,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912,2016,28,Medium
6136,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,USA,Mcallen,Texas,78501,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3,0.2,3.462,2015,12,Medium
6137,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,USA,Mcallen,Texas,78501,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6,0.8,-186.5682,2015,-256,Loss
6138,US-2016-142251,2016-10-31,2016-11-04,Second Class,FO-14305,Frank Olsen,Consumer,USA,Hollywood,Florida,33021,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224,2016,36,High
6139,CA-2014-131247,2014-03-30,2014-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,USA,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,"O'Sullivan Living Dimensions 2-Shelf Bookcases",205.666,2,0.15,-12.098,2014,-6,Loss
6140,US-2015-113593,2015-04-18,2015-04-20,First Class,NC-18415,Nathan Cano,Consumer,USA,Santa Maria,California,93454,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0,30.0144,2015,26,Medium
6141,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,USA,Manchester,Connecticut,6040,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,5,0,134.652,2017,48,High
